inventoryID,entityID,entityType,id,inherentRiskLevel,inherentRiskLevelID,inherentRiskScore,residualRiskLevel,residualRiskLevelID,residualRiskScore,targetRiskLevel,targetRiskLevelID,targetRiskScore,inventoryType,inventoryTypeID,inventoryName,inventoryNumber,inventoryURL,orgID,orgName,parentOrgID
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,f513c81e-f802-41bd-8664-5c15286b6217,None,None,None,0.0,0,0,assessment_42286_2205044,1767,0,0,0.0,None,Under Review,None,None,None,0.0,fb86b077-4eed-4f47-a297-bd9242b8f856,template_42286_2205044,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T10:42:44.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T10:42:45.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:44:12.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:44:36.183+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/f513c81e-f802-41bd-8664-5c15286b6217,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,11ded774-a33a-4440-9b5a-ec0a1e7d2f69,None,None,None,0.0,0,0,Automated_Assessment_7180_24032026,1769,0,0,0.0,None,Under Review,None,None,None,0.0,e45e3fb7-8a1e-4d5b-a589-57f84f7a2c66,Template_7180_24032026,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T10:43:02.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T10:43:34.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:48:38.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:48:55.439+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/11ded774-a33a-4440-9b5a-ec0a1e7d2f69,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,1ebcf57c-a135-40a8-9382-89c03aeec0a4,None,None,None,0.0,0,0,Automated_Assessment_4744_24032026,1787,0,0,0.0,None,Under Review,None,None,None,0.0,63b7a452-f5e0-4894-bdaa-dc302928c633,Template_4744_24032026,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T10:46:49.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T10:46:50.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:46:50.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:47:36.521+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/1ebcf57c-a135-40a8-9382-89c03aeec0a4,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,c15e0ab5-c7ff-429e-912a-f0e159f8086c,None,None,None,0.0,0,0,Automated_Assessment_71920_7414257,1795,0,0,0.0,None,Under Review,None,None,None,0.0,631733a5-a08f-4ec4-b10c-121869bd4376,Template_71920_7414257,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T10:47:59.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T10:48:00.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:48:00.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:48:37.005+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/c15e0ab5-c7ff-429e-912a-f0e159f8086c,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,0c040c53-1991-4ef8-a8f1-022d380ac751,None,None,None,0.0,0,0,automated_assessment_5292652 - Template_5292652,1829,0,0,0.0,None,Not Started,None,None,None,0.0,08bf06cc-3f39-4608-84f8-964142a5de7b,Template_5292652,0,0,,,,,,,,,,2026-03-24T10:55:30.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,2e03eac3-b7ab-45e8-b67c-84efbd462f90,2026-03-24T10:55:30.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:55:47.326+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/0c040c53-1991-4ef8-a8f1-022d380ac751,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6f8a6464-de3f-4556-843c-07b142cfaf44,None,None,None,0.0,0,0,Copy_Automated_Assessment_53866_7949967,1834,0,0,0.0,None,Completed,None,None,None,0.0,88cd086f-9a42-43f6-a3fc-28479147c85c,Template_53866_7949967,0,0,2026-03-24T10:57:49.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,2026-03-24T10:56:44.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,Auto-Approved,AutoApproved,AutoApproved,Active,Active,Active,2026-03-24T10:57:48.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:57:50.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:58:39.523+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,0.0007523148148148148,Achieved,https://Assessment/Assessment/6f8a6464-de3f-4556-843c-07b142cfaf44,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,0
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,a9ad1c4b-d0c7-45cf-8a13-02c0bd8365d1,None,None,None,0.0,0,0,Automated_Assessment_1079002,1832,0,0,0.0,None,Not Started,None,None,None,0.0,8196170a-5554-4ae2-8e83-232c76da6d52,Template_1079002,0,0,,,,,,,,,,2026-03-24T10:56:41.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T10:56:41.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:56:59.725+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/a9ad1c4b-d0c7-45cf-8a13-02c0bd8365d1,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,2e03eac3-b7ab-45e8-b67c-84efbd462f90,None,None,None,0.0,0,0,automated_assessment_5292652,1827,0,0,0.0,None,Completed,None,None,None,0.0,0c7944a6-a751-499c-af1a-3a5d5dbdc36b,Template_01_5292652,0,0,2026-03-24T10:55:29.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,2026-03-24T10:55:15.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,Auto-Approved,AutoApproved,AutoApproved,Active,Active,Active,2026-03-24T10:55:29.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:55:30.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:55:47.488+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,0.00016203703703703703,Achieved,https://Assessment/Assessment/2e03eac3-b7ab-45e8-b67c-84efbd462f90,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,0
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,49507d75-e382-4f31-96e8-6adbc706c330,None,None,None,0.0,0,0,Copy_Automated_Assessment_53866_7949967 - Template_7949967,1840,0,0,0.0,None,Not Started,None,None,None,0.0,d096a502-2492-4bc6-825d-8a82a3038b34,Template_7949967,0,0,,,,,,,,,,2026-03-24T10:57:49.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,6f8a6464-de3f-4556-843c-07b142cfaf44,2026-03-24T10:57:49.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:58:39.393+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/49507d75-e382-4f31-96e8-6adbc706c330,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,0087275e-3d06-45f7-9d30-42135f86e50f,None,None,None,0.0,0,0,Assessment_For_On_submission_3307114,1837,0,0,0.0,None,Not Started,None,None,None,0.0,fe40affa-2a34-4b67-b177-3108e090ab8d,Template_71804_3307114,0,0,,,,,,,,,,2026-03-24T10:57:44.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T10:57:44.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:58:39.395+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/0087275e-3d06-45f7-9d30-42135f86e50f,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,171d4d4c-0a54-4e05-97ee-a55681b13ee1,None,None,None,0.0,0,0,automation_assessment_TCT_7623_24032026,1812,0,0,0.0,None,Under Review,None,None,None,0.0,df2bc1f1-3b28-4aa3-bd34-93985cfee911,auto_template_7623_24032026,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T10:51:43.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T10:54:51.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T10:54:51.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:55:38.773+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/171d4d4c-0a54-4e05-97ee-a55681b13ee1,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6415788b-363c-4ac2-9e35-1bb5c7b304e0,None,None,None,0.0,0,0,Automated_Assessment_53866_7949967,1826,0,0,0.0,None,In Progress,None,None,None,0.0,88cd086f-9a42-43f6-a3fc-28479147c85c,Template_53866_7949967,0,0,,,,,,,,,,2026-03-24T10:55:01.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T10:55:03.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T17:55:38.710+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/6415788b-363c-4ac2-9e35-1bb5c7b304e0,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6ed0dce7-2f1a-4e4c-807c-b7f92717fcc3,None,None,None,0.0,0,0,Automated_Assessment_1109_24032026,1875,0,0,0.0,None,Under Review,None,None,None,0.0,13cb21e0-982e-42a6-b753-b7aa2f582e79,Template_1109_24032026,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T11:06:17.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T11:07:32.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:07:32.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:07:49.098+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/6ed0dce7-2f1a-4e4c-807c-b7f92717fcc3,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,ece6c863-13ab-42a0-bc02-0a07844fbe93,None,None,None,0.0,0,0,assessment_1_65025_24032026,1860,0,0,0.0,None,Under Review,None,None,None,0.0,26762291-561e-4a37-844c-e4a4a1dba9a8,automation_template_65025_24032026,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T11:03:13.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T11:03:14.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:03:14.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:03:40.135+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/ece6c863-13ab-42a0-bc02-0a07844fbe93,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,0349fb00-6d7f-42a6-9e6d-979303c43b84,None,None,None,0.0,0,0,assessment_9907380,1856,0,0,0.0,None,Not Started,None,None,None,0.0,ee28c275-c809-4d39-ae68-f1853473f158,2020 SIG Core - 2.1 - 9907380,0,0,,,,,,,,,,2026-03-24T11:02:07.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T11:02:07.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:02:40.167+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/0349fb00-6d7f-42a6-9e6d-979303c43b84,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,30acbd53-a312-41a0-ad91-e179fec4c82c,None,None,None,0.0,0,0,Automated_Assessment_1256967,1961,0,0,0.0,None,Not Started,None,None,None,0.0,4275a8a8-1954-4ec2-8cc6-e55836e47fa9,Template_1256967,0,0,,,,,,,,,,2026-03-24T11:30:39.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T11:30:39.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:30:58.879+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/30acbd53-a312-41a0-ad91-e179fec4c82c,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6880f10a-aacb-4ab3-a488-6085a2801680,None,None,None,0.0,0,0,automation_project_42843_7572993,1958,0,0,0.0,None,Completed,None,None,None,0.0,bfa01ff1-0d72-443d-95a4-6b371f984b9b,automation_template_42843_7572993,0,0,2026-03-24T11:30:36.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,2026-03-24T11:28:53.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,Approved,Approved,Approved,Active,Active,Active,2026-03-24T11:30:35.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:30:36.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:30:58.894+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,0.0011921296296296296,Achieved,https://Assessment/Assessment/6880f10a-aacb-4ab3-a488-6085a2801680,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,0
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,9897c0b4-333f-4c40-b3ff-b7d7069cbabd,None,None,None,0.0,0,0,automation_control_assessment_9590410,1932,0,0,0.0,None,Not Started,None,None,None,0.0,4b01c0a3-418f-49f2-a0cf-11d6daf4f4db,automation_control_template_9590410,0,0,,,,,,,,,,2026-03-24T11:18:59.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,CONTROL,1,,,2026-03-24T11:21:00.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:21:44.184+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/9897c0b4-333f-4c40-b3ff-b7d7069cbabd,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,bf97b6b3-f332-4437-84de-877c63543c91,None,None,None,0.0,0,0,Automated_Assessment_528244,1982,0,0,0.0,None,Not Started,None,None,None,0.0,f063ca43-48b6-4c07-bbe2-79c09802cf5c,Template_528244,0,0,,,,,,,,,,2026-03-24T11:38:24.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T11:38:24.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:38:45.879+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/bf97b6b3-f332-4437-84de-877c63543c91,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,f968c35c-0c15-49f8-b962-d503af88eff8,None,None,None,0.0,0,0,assessment_42339_7109203,1889,1,0,0.0,None,Under Review,None,None,None,0.0,cb60fe2c-fe22-4362-a771-ee98e2c57e6d,template_42339_7109203,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T11:08:35.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T11:09:45.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:11:07.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:11:41.936+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/f968c35c-0c15-49f8-b962-d503af88eff8,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6a7cd20b-ea05-4d50-98af-1a06a38097f9,None,None,None,0.0,0,0,assessment_43465_887261,1911,0,0,0.0,None,Completed,None,None,None,0.0,7ce1160e-9659-4098-8402-268256174f34,template_43465_887261,0,0,2026-03-24T11:15:35.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,2026-03-24T11:15:23.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,Approved,Approved,Approved,Active,Active,Active,2026-03-24T11:15:34.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:15:35.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:15:57.182+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,0.0001388888888888889,Achieved,https://Assessment/Assessment/6a7cd20b-ea05-4d50-98af-1a06a38097f9,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,0
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,6fe8757f-ef72-4925-8190-4b7bcff04986,None,None,None,0.0,0,0,Automated_Assessment_3559902,1960,0,0,0.0,None,Under Review,None,None,None,0.0,a4ac4f44-805f-4e05-bcfb-631ddbafd0d4,Template_51860_3559902,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T11:30:26.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,2026-03-24T11:30:27.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:30:31.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:30:48.064+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/6fe8757f-ef72-4925-8190-4b7bcff04986,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,82d7a486-2ce6-4467-86aa-b260ce135cc1,None,None,None,0.0,0,0,Automated_Assessment_two_7021035,1910,0,0,0.0,None,Under Review,None,None,None,0.0,d8efbeaf-e78a-4911-8b1a-30cf48c45c5f,Template_7021035,0,0,,,,,,,Under Review,UnderReview,UnderReview,2026-03-24T11:15:00.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,firstname_7021035 lastname_7021035,,,,,Active,Active,Active,2026-03-24T11:15:16.000+00:00,2026-03-24,2026,March,03,Quarter 1,PIA,1,,,2026-03-24T11:15:17.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:15:42.884+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/82d7a486-2ce6-4467-86aa-b260ce135cc1,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
OneTrust Automation,79f09a0f-fbd7-4439-9e1e-d48abe62c98e,,0,85b5c092-3904-4ecf-9a67-09a84e1446fe,None,None,None,0.0,0,0,Automated_Assessment_2059442,1876,0,0,0.0,None,Not Started,None,None,None,0.0,24265044-a1d8-43d4-8443-4bd39d6aa415,Template_2059442,0,0,,,,,,,,,,2026-03-24T11:06:24.000+00:00,2026-03-24,2026,March,03,Quarter 1,,,,,,,OneTrust Automation,,,,,Active,Active,Active,,,,,,,PIA,1,,,2026-03-24T11:06:24.000+00:00,2026-03-24,2026,March,03,Quarter 1,2026-03-24T18:06:44.397+00:00,2026-03-24,2026,March,03,Quarter 1,ASSESSMENT,0,Default Assessment Workflow,67fe8d1a-d3a8-45f2-919f-7793c52dccb7,DefaultAssessmentWorkflow,America/Mazatlan,,Achieved,https://Assessment/Assessment/85b5c092-3904-4ecf-9a67-09a84e1446fe,OTAuto02,b99df4a4-2bf5-4c08-9483-bd636470bc11,b99df4a4-2bf5-4c08-9483-bd636470bc11,120
